category,product_name,product_url,price,old_price,discount,rating,reviews_count,normalized_price,review_density
home_appliances,1900000Pa 5 in1 Wireless Automobile Vacuum Cleaner Portable Robot Vacuum Cleaner Handheld for Car Office,https://www.banggood.com/1900000Pa-5-in1-Wireless-Automobile-Vacuum-Cleaner-Portable-Robot-Vacuum-Cleaner-Handheld-for-Car-Office-Home-Appliances-p-2006337.html?cur_warehouse=CN&ID=2246311490&rmmds=search,17.8,£30.96,43% Off,3.62,13,0.09088251429548985,9.553387533207236
home_appliances,Comfook Electric Coffee Grinder Cafe Automatic Coffee Beans Mill Conical Burr Grinder Machine for Travel Portable USB Rechargeable,https://www.banggood.com/Comfook-Electric-Coffee-Grinder-Cafe-Automatic-Coffee-Beans-Mill-Conical-Burr-Grinder-Machine-for-Home-Travel-Portable-USB-Rechargeable-p-1988244.html?cur_warehouse=CN&ID=6287830&rmmds=search,15.32,£23.22,34% Off,4.9,41,-0.13043389914992937,18.314581129588507
home_appliances,Folding Small Fan Portable Home Mute USB Desktop Charging Three Level Atmosphere Night Light Small Electric Fan,https://www.banggood.com/Folding-Small-Fan-Portable-Home-Mute-USB-Desktop-Charging-Three-Level-Atmosphere-Night-Light-Small-Electric-Fan-p-1987710.html?cur_warehouse=CN&ID=6299398&rmmds=search,15.48,£23.22,33% Off,5.0,0,-0.11615542086312812,
home_appliances,Tevorex 7200mAh Telescopic Folding Fan USB Charging Portable Mini Electric Fan Dormitory Outdoor Cooling Adjustable Fan,https://www.banggood.com/Tevorex-7200mAh-Telescopic-Folding-Fan-USB-Charging-Portable-Mini-Electric-Fan-Dormitory-Outdoor-Cooling-Appliances-Adjustable-Home-Fan-p-2037874.html?cur_warehouse=CN&ID=6287845&rmmds=search,20.12,£25.54,21% Off,5.0,0,0.29792044945410784,
home_appliances,LED Portable Heater Mini Electric Heater Plug in Wall Room Heater Appliance Heating Stove Radiator Remote Warmer Machine,https://www.banggood.com/LED-Portable-Heater-Mini-Electric-Heater-Plug-in-Wall-Room-Heater-Home-Appliance-Heating-Stove-Radiator-Remote-Warmer-Machine-p-2043145.html?cur_warehouse=CN&ID=6287845&rmmds=search,13.15,£17.80,26% Off,5.0,0,-0.3240857609146712,
home_appliances,Wireless Portable 12000PA 7.4V Two-Speed Adjustment Brushless Foldable Vehicle Multifunctional 4-in-1 Vacuum Cleaner Pro Handheld for Car Appliance,https://www.banggood.com/Wireless-Portable-12000PA-7_4V-Two-Speed-Adjustment-Brushless-Foldable-Vehicle-Multifunctional-4-in-1-Vacuum-Cleaner-Pro-Handheld-for-Car-Home-Appliance-p-2029436.html?cur_warehouse=CN&rmmds=search,19.35,£25.54,24% Off,5.0,1,0.22920527269887692,3.4657359027997265
home_appliances,USB Aroma Diffuser Humidifier Sprayer Portable Appliance 220ml Electric Humidifier Desktop Fragrance Perfumes Diffuser,https://www.banggood.com/USB-Aroma-Diffuser-Humidifier-Sprayer-Portable-Home-Appliance-220ml-Electric-Humidifier-Desktop-Home-Fragrance-Perfumes-Diffuser-p-2011745.html?cur_warehouse=CN&ID=6287837&rmmds=search,5.41,£7.73,30% Off,5.0,1,-1.014807148038681,3.4657359027997265
home_appliances,Standing Electric Heater High-quality 2-Speed Adjustment Household Portable Heater Appliance Keep Warm Tools Heater for Office,https://www.banggood.com/Standing-Electric-Heater-High-quality-2-Speed-Adjustment-Household-Portable-Heater-Home-Appliance-Keep-Warm-Tools-Heater-for-Home-Office-p-2020695.html?cur_warehouse=CN&ID=6296615&rmmds=search,23.22,£36.38,36% Off,5.0,0,0.5745659662608816,
home_appliances,Tevorex 3 IN 1 Fully Automatic Sweeping Robot Sweeper Suction Mopping Sweeping Machine Intelligent Appliance Kitchen Cleaning Robots,https://www.banggood.com/Tevorex-3-IN-1-Fully-Automatic-Sweeping-Robot-Sweeper-Suction-Mopping-Sweeping-Machine-Intelligent-Home-Appliance-Kitchen-Home-Cleaning-Robots-p-2039590.html?cur_warehouse=CN&ID=6287845&rmmds=search,10.06,£20.89,52% Off,5.0,1,-0.59983887282852,3.4657359027997265
home_appliances,SUITU 13000PA Vacuum Cleaner Powerful Wireless Car Mini Portable Handheld For Appliance Cleaning Machine Car Cleaner Tool,https://www.banggood.com/SUITU-13000PA-Vacuum-Cleaner-Powerful-Wireless-Car-Mini-Portable-Handheld-For-Home-Appliance-Cleaning-Machine-Car-Cleaner-Tool-p-2041296.html?cur_warehouse=CN&ID=46986&rmmds=search,17.02,£25.54,33% Off,5.0,0,0.02127493264733372,
home_appliances,LDNIO SE4432 2500W Power Strip with 4 Outlets+4 USB-A Extension Socket EU Plug 10A for Phone Tablet,https://www.banggood.com/LDNIO-SE4432-2500W-Power-Strip-with-4-Outlets+4-USB-A-Extension-Socket-EU-Plug-10A-for-Phone-Tablet-Home-Appliances-p-1997341.html?cur_warehouse=CN&rmmds=search,10.06,£20.12,50% Off,4.83,12,-0.59983887282852,12.388705396539223
home_appliances,Moes WiFi RF IR Universal Remote Controller RF Tuya Smart Life App Voice Control via Alexa Google,https://www.banggood.com/Moes-WiFi-RF-IR-Universal-Remote-Controller-RF-Appliances-Appliances-Tuya-Smart-Life-App-Voice-Control-via-Alexa-Google-Home-p-1978771.html?cur_warehouse=CN&rmmds=search,12.38,£23.10,46% Off,4.81,36,-0.3928009376699021,17.368515159818717
home_appliances,Tuya WiFi Intelligent Photovoltaic Meter Breaker Timer Multifunctional Solar Bidirectional Hour Meter Electronic Remote Controller,https://www.banggood.com/Tuya-WiFi-Intelligent-Photovoltaic-Meter-Breaker-Timer-Multifunctional-Solar-Bidirectional-Hour-Meter-Home-Electronic-Appliances-Remote-Controller-p-2004521.html?cur_warehouse=CN&rmmds=search,23.22,£30.96,25% Off,5.0,1,0.5745659662608816,3.4657359027997265
home_appliances,Adjustable USB Rechargeable Soldering Iron Kit with Three Tips for Appliance Repair Jewelry Making and DIY Projects Non-slip Grip and Storage Box,https://www.banggood.com/Adjustable-USB-Rechargeable-Soldering-Iron-Kit-with-Three-Tips-for-Home-Appliance-Repair-Jewelry-Making-and-DIY-Projects-Non-slip-Grip-and-Storage-Box-p-2028746.html?cur_warehouse=CN&ID=6292509&rmmds=search,7.73,£17.02,55% Off,4.89,82,-0.8077692128800631,21.608130572125365
home_appliances,"IPRee 900W PTC Ceramic Heater Electric Heating Fan, Safe Shutdown of Power Supply, Suitable for Desktop Winter","https://www.banggood.com/IPRee-900W-PTC-Ceramic-Heater-Home-Electric-Heating-Fan,Safe-Shutdown-of-Power-Supply,Suitable-for-Desktop-Winter-Home-Appliances-p-2024915.html?cur_warehouse=CN&ID=6287837&rmmds=search",23.22,£81.20,71% Off,5.0,1,0.5745659662608816,3.4657359027997265
home_appliances,Cordless Vacuum Cleaner 9000Pa Suction Power 120W Portable Lightweight Handheld Rechargeable HEPA Filter Car Cleaning,https://www.banggood.com/Cordless-Vacuum-Cleaner-9000Pa-Suction-Power-120W-Portable-Lightweight-Handheld-Rechargeable-HEPA-Filter-Car-Home-Cleaning-p-2042974.html?cur_warehouse=CN&ID=515244&rmmds=search,15.48,£18.57,17% Off,5.0,0,-0.11615542086312812,
home_appliances,Mobile Phone Remote Controller Wireless Infrared Smart App Control Adapter for TV Box Air Conditioner Type C,https://www.banggood.com/Mobile-Phone-Remote-Controller-Wireless-Infrared-Smart-App-Control-Appliances-Adapter-for-TV-Box-Air-Conditioner-Type-C-p-1992619.html?cur_warehouse=CN&ID=6287853&rmmds=search,9.28,£12.38,25% Off,3.0,2,-0.6694464544766762,3.295836866004329
home_appliances,1PC EU Plug LED Digital Voltmeter Ammeter Voltage Current Tester Monitor Electrical Meter Indicator for,https://www.banggood.com/1PC-EU-Plug-LED-Digital-Voltmeter-Ammeter-Voltage-Current-Tester-Monitor-Electrical-Meter-Indicator-for-Home-Appliances-p-2019874.html?cur_warehouse=CN&ID=6287832&rmmds=search,5.72,,,5.0,0,-0.9871425963580037,
home_appliances,1PC EU Plug LED Digital Voltmeter Ammeter Voltage Tester Monitor Voltage Current Meter Indicator for,https://www.banggood.com/1PC-EU-Plug-LED-Digital-Voltmeter-Ammeter-Voltage-Tester-Monitor-Voltage-Current-Meter-Indicator-for-Home-Appliances-p-2019875.html?cur_warehouse=CN&ID=6287845&rmmds=search,5.72,,,5.0,0,-0.9871425963580037,
home_appliances,JAKEMY 8196 High Efficiency Patented Design Electric Screwdriver with 360° Shadowless Lighting 1500mah PD Charge Battery 4 Adjustable Gears 30 Screwdriver Bits Perfect for and Electronic Repairs,https://www.banggood.com/JAKEMY-8196-High-Efficiency-Patented-Design-Electric-Screwdriver-with-360-Shadowless-Lighting-1500mah-PD-Charge-Battery-4-Adjustable-Gears-30-Screwdriver-Bits-Perfect-for-Home-Appliances-and-Electronic-Repairs-p-2015737.html?cur_warehouse=CN&rmmds=search,36.38,£43.35,16% Off,5.0,5,1.7489708053502837,8.958797346140274
home_appliances,Tuya Multi-Mode ZigBe bluetooth Gateway Hub Wireless Smart Remote Controller Bridge Support Alexa Google,https://www.banggood.com/Tuya-Multi-Mode-ZigBe-bluetooth-Gateway-Hub-Wireless-Smart-Home-Appliances-Remote-Controller-Bridge-Support-Alexa-Google-Home-p-2018951.html?cur_warehouse=CN&rmmds=search,13.93,£14.70,5% Off,5.0,5,-0.25447817926651517,8.958797346140274
home_appliances,MOES Tuya WiFi Smart Central Control Panel Wireless Touch Screen Handheld IR Remote Controller for Appliance,https://www.banggood.com/MOES-Tuya-WiFi-Smart-Central-Control-Panel-Wireless-Touch-Screen-Handheld-IR-Remote-Controller-for-Home-Appliance-p-2029371.html?cur_warehouse=CN&rmmds=search,57.28,£85.15,33% Off,5.0,0,3.6140970315636958,
home_appliances,600W Switching Power Supply Transformer Stable PWM Design with Advanced Protection Shortage Overload Over-Voltage Multipurpose for LED Lighting Office Automation,https://www.banggood.com/600W-Switching-Power-Supply-Transformer-Stable-PWM-Design-with-Advanced-Protection-Shortage-Overload-Over-Voltage-Multipurpose-for-LED-Lighting-Home-Appliances-Office-Automation-p-2013361.html?cur_warehouse=CN&ID=520831&rmmds=search,24.77,£34.83,29% Off,5.0,3,0.7128887246642687,6.931471805599453
home_appliances,Tuya Zigbe IR Remote Control Timer Count Down Infrared Mini Controller for Appliance Voice Control Work with Alexa Google,https://www.banggood.com/Tuya-Zigbe-IR-Remote-Control-Timer-Count-Down-Infrared-Mini-Controller-for-Home-Appliance-Voice-Control-Work-with-Alexa-Google-Home-p-2035429.html?cur_warehouse=CN&ID=6292509&rmmds=search,10.06,£13.15,24% Off,5.0,0,-0.59983887282852,
home_appliances,One Channel Relay ESP32-WROOM Development Board Single Relay Module DC 7-60V Power Supply for Appliance Accessories,https://www.banggood.com/One-Channel-Relay-ESP32-WROOM-Development-Board-Single-Relay-Module-DC-7-60V-Power-Supply-for-Home-Appliance-Accessories-p-2034725.html?cur_warehouse=CN&ID=6292599&rmmds=search,7.38,£12.07,39% Off,5.0,0,-0.8390033841324409,
laptops,HAILESI 15 Inch FHD 3240*2160P Portable Monitor Computer Gaming Display 450nit 60Hz 100% sRGB IPS Mini HD Type-C External Screen for Smartphone Tablet Laptop Game Consoles,https://www.banggood.com/HAILESI-15-Inch-FHD-3240+2160P-Portable-Monitor-Computer-Gaming-Display-450nit-60Hz-100-pencent-sRGB-IPS-Mini-HD-Type-C-External-Screen-for-Smartphone-Tablet-Laptop-Game-Consoles-p-2028183.html?cur_warehouse=CN&ID=6287830&rmmds=search,112.25,£201.28,44% Off,5.0,3,3.7054294526590947,6.931471805599453
laptops,HAILESI 15 Inch FHD 2496*1664P Portable Monitor Computer Gaming Display 510nit 60Hz 100% sRGB IPS Mini HD Type-C External Screen for Smartphone Tablet Laptop Game Consoles,https://www.banggood.com/HAILESI-15-Inch-FHD-2496+1664P-Portable-Monitor-Computer-Gaming-Display-510nit-60Hz-100-pencent-sRGB-IPS-Mini-HD-Type-C-External-Screen-for-Smartphone-Tablet-Laptop-Game-Consoles-p-2028180.html?cur_warehouse=CN&ID=6287830&rmmds=search,100.63,£154.83,35% Off,5.0,0,3.2253274157257166,
laptops,HAILESI 10.5 Inch Touchable FHD 1280P Portable Monitor Computer Gaming Display USB C External Screen for Smartphone Tablet Laptop Game Consoles,https://www.banggood.com/HAILESI-10_5-Inch-Touchable-FHD-1280P-Portable-Monitor-Computer-Gaming-Display-USB-C-External-Screen-for-Smartphone-Tablet-Laptop-Game-Consoles-p-2027931.html?cur_warehouse=CN&ID=6287836&rmmds=search,92.12,£147.08,37% Off,4.0,1,2.8737208465085877,2.772588722239781
laptops,GY156SP 15.6inch Dual Screen Portable Gaming Monitor 2560x1440 100% sRGB HDR IPS Type-C/Mini HD/3.5mm AUX Secondary Display Screen with Four Speakers Foldable Monitors for Phone Laptop Game Console Office,https://www.banggood.com/GY156SP-15_6inch-Dual-Screen-Portable-Gaming-Monitor-2560x1440-100-pencent-sRGB-HDR-IPS-Type-C-or-Mini-HD-or-3_5mm-AUX-Secondary-Display-Screen-with-Four-Speakers-Foldable-Monitors-for-Phone-Laptop-Game-Console-Office-p-2023436.html?cur_warehouse=CN&ID=6329519&rmmds=search,166.44,£201.28,17% Off,5.0,0,5.944390673091085,
laptops,15.6 Inch FHD 1080P Touchable Type C HD Portable Computer Monitor Gaming Display Screen for Smartphone Tablet Laptop Game Consoles,https://www.banggood.com/15_6-Inch-FHD-1080P-Touchable-Type-C-HD-Portable-Computer-Monitor-Gaming-Display-Screen-for-Smartphone-Tablet-Laptop-Game-Consoles-p-2014581.html?cur_warehouse=CN&ID=6326682&rmmds=search,108.38,£131.60,18% Off,5.0,0,3.5455331632501297,
laptops,15.6 Inch 2.5K Touchable Type C HD Portable Computer Monitor Gaming Display Screen for Smartphone Tablet Laptop Game Consoles,https://www.banggood.com/15_6-Inch-2_5K-Touchable-Type-C-HD-Portable-Computer-Monitor-Gaming-Display-Screen-for-Smartphone-Tablet-Laptop-Game-Consoles-p-2014580.html?cur_warehouse=CN&ID=6326682&rmmds=search,147.08,£178.05,17% Off,5.0,1,5.144496057339778,3.4657359027997265
laptops,BlitzWolf® BW-WA4 30W Wireless Speaker Portable bluetooth Speaker Double Drivers Bass TWS Stereo IPX6 Waterproof TF Card AUX Outdoors Speaker,https://www.banggood.com/BlitzWolf-BW-WA4-30W-Wireless-Speaker-Portable-bluetooth-Speaker-Double-Drivers-Bass-TWS-Stereo-IPX6-Waterproof-TF-Card-AUX-Outdoors-Speaker-p-1911830.html?cur_warehouse=CN&ID=6287830&rmmds=search,23.99,£69.67,66% Off,4.92,969,0.05880244923913676,33.83629667176735
laptops,BlitzWolf® BW-NEW TH5 10 in 1 USB Hubs with HD 4K@30Hz USB3.0 / USB2.0 / Type-C 2.0 / RJ45 Ethernet / 100W PD Charging / SD TF Card Slots Docking Station for Apple Huawei Macbook,https://www.banggood.com/BlitzWolf-BW-NEW-TH5-10-in-1-USB-Hubs-with-HD-4K-at-30Hz-USB3_0-or-USB2_0-or-Type-C-2_0-or-RJ45-Ethernet-or-100W-PD-Charging-or-SD-TF-Card-Slots-Docking-Station-for-Apple-Huawei-Laptops-Macbook-p-1995235.html?cur_warehouse=CN&rmmds=search,10.83,£20.12,46% Off,4.96,259,-0.48492756849264024,27.580980889837015
laptops,SIBOLAN S3-C72 15.6 Inch 1080P Portable Monitor Type-C HDTV 3.5mm AUX Gaming Display Screen HDR 16:9 Low Blue Light for PS4/5 XBox Switch Cell Phone PC Laptop Extension,https://www.banggood.com/SIBOLAN-S3-C72-15_6-Inch-1080P-Portable-Monitor-Type-C-HDTV-3_5mm-AUX-Gaming-Display-Screen-HDR-16-9-Low-Blue-Light-for-PS4-or-5-XBox-Switch-Cell-Phone-PC-Laptop-Extension-p-2015649.html?cur_warehouse=CN&ID=6287830&rmmds=search,108.38,£154.83,30% Off,5.0,0,3.5455331632501297,
laptops,Foldable Alloy Laptop Stand with RGB Lights Silent 4-Fan Design for Portable Gaming Notebook 11-17.3 Inch,https://www.banggood.com/Foldable-Alloy-Laptop-Stand-with-RGB-Lights-Silent-4-Fan-Design-for-Portable-Gaming-Notebook-11-17_3-Inch-p-2035753.html?cur_warehouse=CN&ID=6287853&rmmds=search,18.57,£22.44,17% Off,5.0,1,-0.16513498967471055,3.4657359027997265
laptops,VBEST Type-C Tail Insert Detector with Real-Time Current and Voltage Monitoring for Mobile Phones and Compatible with iOS and Android Models,https://www.banggood.com/VBEST-Type-C-Tail-Insert-Detector-with-Real-Time-Current-and-Voltage-Monitoring-for-Mobile-Phones-and-Laptops-Compatible-with-iOS-and-Android-Models-p-2027360.html?cur_warehouse=CN&ID=233&rmmds=search,12.77,£53.42,76% Off,5.0,2,-0.40477283943491627,5.493061443340549
laptops,3Pcs DC-DC 10-32V to 12-35V 150W Boost Adjust Module Mobile Laptop Car,https://www.banggood.com/3Pcs-DC-DC-10-32V-to-12-35V-150W-Boost-Adjust-Module-Mobile-Laptop-Car-p-2011187.html?cur_warehouse=CN&rmmds=search,7.73,,,5.0,0,-0.6130098675024054,
laptops,Hagibis ZN1 Foldable Laptop Stand for Desk Keyboard Stand Riser Portable Notebook Cooling Pad For Macbook Pro Air Universal Holder,https://www.banggood.com/Hagibis-ZN1-Foldable-Laptop-Stand-for-Desk-Keyboard-Stand-Riser-Portable-Notebook-Cooling-Pad-For-Macbook-Pro-Air-Universal-Holder-p-2013127.html?cur_warehouse=CN&ID=6287853&rmmds=search,6.19,£14.70,58% Off,5.0,2,-0.6766378483008048,5.493061443340549
laptops,Bakeey 6-in-1 USB-C Hub Adapter HDMI 4K@30Hz USB3.0 USB-C Docking Station 100W PD Charging SD Reader Witch Splitter for Apple Huawei Macbook,https://www.banggood.com/Bakeey-6-in-1-USB-C-Hub-Adapter-HDMI-4K-at-30Hz-USB3_0-USB-C-Docking-Station-100W-PD-Charging-SD-Reader-Witch-Splitter-for-Apple-Huawei-Laptops-Macbook-p-1986552.html?cur_warehouse=CN&rmmds=search,7.73,£17.02,55% Off,4.96,158,-0.6130098675024054,25.14176484301235
laptops,Dual Mode BT3.0/5.2 2.4G Wireless Mouse Adjustable 800-1600DPI Rechargeable LED Light Silent Mice for Laptop PC,https://www.banggood.com/Dual-Mode-BT3_0-or-5_2-2_4G-Wireless-Mouse-Adjustable-800-1600DPI-Rechargeable-LED-Light-Silent-Mice-for-Laptop-PC-p-1968516.html?cur_warehouse=CN&ID=6287830&rmmds=search,4.64,£8.51,46% Off,4.9,331,-0.7406789978056874,28.445161347690796
laptops,5Pcs DC-DC 10-32V to 12-35V 150W Boost Adjust Module Mobile Laptop Car,https://www.banggood.com/5Pcs-DC-DC-10-32V-to-12-35V-150W-Boost-Adjust-Module-Mobile-Laptop-Car-p-2011189.html?cur_warehouse=CN&rmmds=search,9.75,,,5.0,0,-0.5295497887928164,
laptops,Graphics Card Docking Station Video Card Dock Station Beast Oculink PCI-E 4.0 X4 Laptop for Oculink Interface,https://www.banggood.com/Graphics-Card-Docking-Station-Video-Card-Dock-Station-Beast-Oculink-PCI-E-4_0-X4-Laptop-for-Oculink-Interface-p-2007344.html?cur_warehouse=CN&ID=6325495&rmmds=search,41.8,,,5.0,2,0.7946559154855615,5.493061443340549
laptops,Transparent LED Display 240W USB4.0 40Gbps Type-C Male to Type-C Female OTG Adapter Support 8K@60Hz Screen Casting for iPhone 16 16 Pro 15 14 Pro Max Tablet Laptop TV,https://www.banggood.com/Transparent-LED-Display-240W-USB4_0-40Gbps-Type-C-Male-to-Type-C-Female-OTG-Adapter-Support-8K-at-60Hz-Screen-Casting-for-iPhone-16-16-Pro-15-14-Pro-Max-Tablet-Laptop-TV-p-2025403.html?cur_warehouse=CN&ID=6299642&rmmds=search,4.02,£6.96,42% Off,4.92,12,-0.7662954576076404,12.61955083871076
laptops,USB3.0 Gigabit Ethernet Adapter Type-C to RJ45 Network Card Mini PC Desktops Laptop Accessories Plug and Play,https://www.banggood.com/USB3_0-Gigabit-Ethernet-Adapter-Type-C-to-RJ45-Network-Card-Mini-PC-Desktops-Laptop-Accessories-Plug-and-Play-p-2024540.html?cur_warehouse=CN&ID=6329881&rmmds=search,6.96,£10.83,36% Off,5.0,1,-0.644823857901605,3.4657359027997265
laptops,Bakeey 12-in-1 Type-C Docking Station USB-C Hub Splitter Adaptor with Dual 4K HDMI Display 1080P VGA 87W USB-C PD3.0 Power Delivery USB-C Data Transfer Port RJ45 Network Port 3.5mm Audio Jack 3*USB3.0 Memory Card Readers Multiport Hub for PC Laptop,https://www.banggood.com/Bakeey-12-in-1-Type-C-Docking-Station-USB-C-Hub-Splitter-Adaptor-with-Dual-4K-HDMI-Display-1080P-VGA-87W-USB-C-PD3_0-Power-Delivery-USB-C-Data-Transfer-Port-RJ45-Network-Port-3_5mm-Audio-Jack-3+USB3_0-Memory-Card-Readers-Multiport-Hub-for-PC-Laptop-p-1974320.html?cur_warehouse=CN&rmmds=search,25.54,£44.12,42% Off,4.86,21,0.12284359874401934,15.022466323321417
laptops,External CD/DVD Drive USB 3.0 Type-C 6 in 1 DVD Drive Player Optical Drive With SD/TF & USB3.0 Slots Optical Drives For PC Laptop,https://www.banggood.com/External-CD-or-DVD-Drive-USB-3_0-Type-C-6-in-1-DVD-Drive-Player-Optical-Drive-With-SD-or-TF-and-USB3_0-Slots-Optical-Drives-For-PC-Laptop-p-1991081.html?cur_warehouse=CN&rmmds=search,16.25,£20.89,22% Off,4.83,35,-0.26099012957879286,17.308396472743013
laptops,Z36C Laptop Cooling Stand Dual 14cm Fans 100 Speed Adjustable 5 Angle Tilt RGB Lighting Sealed Cooling Universal Gaming Laptop Cooler,https://www.banggood.com/Z36C-Laptop-Cooling-Stand-Dual-14cm-Fans-100-Speed-Adjustable-5-Angle-Tilt-RGB-Lighting-Sealed-Cooling-Universal-Gaming-Laptop-Cooler-p-2042862.html?cur_warehouse=CN&ID=6287830&rmmds=search,24.77,£30.96,20% Off,5.0,0,0.09102960834481964,
laptops,Basix 7-in-1 Type-C Docking Station USB-C Hub Splitter Adaptor with USB3.0*2 USB-C Data PD87W USB-C 4K@30Hz HDMI SD/TF Card Reader Slot Multiport Hub for PC Laptop Phone,https://www.banggood.com/Basix-7-in-1-Type-C-Docking-Station-USB-C-Hub-Splitter-Adaptor-with-USB3_0+2-USB-C-Data-PD87W-USB-C-4K-at-30Hz-HDMI-SD-or-TF-Card-Reader-Slot-Multiport-Hub-for-PC-Laptop-Phone-p-1990896.html?cur_warehouse=CN&rmmds=search,9.75,£16.25,40% Off,5.0,2,-0.5295497887928164,5.493061443340549
laptops,48-In-1 Precision Screwdriver Set Mobile Phone Laptop Dust Cleaning Multi-function Maintenance Disassembly Gadget Combination,https://www.banggood.com/48-In-1-Precision-Screwdriver-Set-Mobile-Phone-Laptop-Dust-Cleaning-Multi-function-Maintenance-Disassembly-Gadget-Combination-p-1977901.html?cur_warehouse=CN&rmmds=search,12.38,£20.89,41% Off,4.57,7,-0.42088641898775764,9.50304784547685
laptops,7 in 1 Type-C Docking Station with USB Adapter USB2.0*4 USB3.0 USB-C Data PD5W USB-C Multiport Hub Splitter Adaptor for PC Laptop,https://www.banggood.com/7-in-1-Type-C-Docking-Station-with-USB-Adapter-USB2_0+4-USB3_0-USB-C-Data-PD5W-USB-C-Multiport-Hub-Splitter-Adaptor-for-PC-Laptop-p-1985809.html?cur_warehouse=CN&rmmds=search,8.51,£13.15,35% Off,4.94,16,-0.5807827083967225,13.996073919637709
laptops,120W Type-C to USB3.0 OTG Adapter 10Gbps High-speed Transmission USB Male to Type-C Female Connector for Mobile Phone PC Laptop Tablet,https://www.banggood.com/120W-Type-C-to-USB3_0-OTG-Adapter-10Gbps-High-speed-Transmission-USB-Male-to-Type-C-Female-Connector-for-Mobile-Phone-PC-Laptop-Tablet-p-1984480.html?cur_warehouse=CN&rmmds=search,5.41,£11.60,53% Off,4.94,18,-0.7088650074064876,14.545528557082216
laptops,6-in-1 OTG Type-C&USB Card Reader with Flash Disk SD/TF Interface Multifunctional USB Adapter for Phone Laptop Computer,https://www.banggood.com/6-in-1-OTG-Type-CandUSB-Card-Reader-with-Flash-Disk-SD-or-TF-Interface-Multifunctional-USB-Adapter-for-Phone-Laptop-Computer-p-2005665.html?cur_warehouse=CN&ID=6287853&rmmds=search,7.73,£10.83,29% Off,5.0,5,-0.6130098675024054,8.958797346140274
laptops,4K HDMI Splitter 1x4 HDMI Distributor Splitter 1 in 4 out Amplifier Video Splitter Converter for PC Laptop TV Monitor Projector,https://www.banggood.com/4K-HDMI-Splitter-1x4-HDMI-Distributor-Splitter-1-in-4-out-Amplifier-Video-Splitter-Converter-for-PC-Laptop-TV-Monitor-Projector-p-1996888.html?cur_warehouse=CN&rmmds=search,6.19,£11.60,47% Off,4.67,9,-0.6766378483008048,10.753072384282195
laptops,DC-DC 8.5-48V To 10-50V 10A 250W Continuous Adjustable High Power Boost Power Module Constant Voltage Constant Current Non-Isolation Step Up Board For Vehicle Laptop Power LED Driver,https://www.banggood.com/DC-DC-8_5-48V-To-10-50V-10A-250W-Continuous-Adjustable-High-Power-Boost-Power-Module-Constant-Voltage-Constant-Current-Non-Isolation-Step-Up-Board-For-Vehicle-Laptop-Power-LED-Driver-p-1248941.html?cur_warehouse=CN&rmmds=search,5.41,£10.83,50% Off,4.88,374,-0.7088650074064876,28.923399006735604
laptops,Dual Mode BT3.0/5.2 2.4G Wireless Mouse Adjustable 800-1600DPI bluetooth Rechargeable Silent Mice for Laptop PC,https://www.banggood.com/Dual-Mode-BT3_0-or-5_2-2_4G-Wireless-Mouse-Adjustable-800-1600DPI-bluetooth-Rechargeable-Silent-Mice-for-Laptop-PC-p-1974243.html?cur_warehouse=CN&ID=6287830&rmmds=search,6.19,£9.28,33% Off,4.88,42,-0.6766378483008048,18.354656564584584
laptops,3-in-2 Multifunctional USB-C Hubs USB/Type-C Male to USB2.0*3 Female Multi Splitter Adapter OTG USB Power Adapter for Laptop Tablet Phone U Disk,https://www.banggood.com/3-in-2-Multifunctional-USB-C-Hubs-USB-or-Type-C-Male-to-USB2_0+3-Female-Multi-Splitter-Adapter-OTG-USB-Power-Adapter-for-Laptop-Tablet-Phone-U-Disk-p-2003840.html?cur_warehouse=CN&rmmds=search,9.28,£12.38,25% Off,5.0,8,-0.5489687179975228,10.986122886681098
laptops,USB3.0 Type-C CD DVD External Optical Drive DVD-RW Player High Speed Data Transfer External Burner Writer Rewriter for Computer PC Laptop XD009,https://www.banggood.com/USB3_0-Type-C-CD-DVD-External-Optical-Drive-DVD-RW-Player-High-Speed-Data-Transfer-External-Burner-Writer-Rewriter-for-Computer-PC-Laptop-XD009-p-1936735.html?cur_warehouse=CN&rmmds=search,18.57,£38.70,52% Off,4.69,13,-0.16513498967471055,12.377178875895563
laptops,MNNWUU bluetooth 5.3 Adapter Dongle Wireless Speaker Audio Receiver USB Transmitter Driver-free for PC Laptop Phone Headphone,https://www.banggood.com/MNNWUU-bluetooth-5_3-Adapter-Dongle-Wireless-Speaker-Audio-Receiver-USB-Transmitter-Driver-free-for-PC-Laptop-Phone-Headphone-p-2005679.html?cur_warehouse=CN&rmmds=search,5.41,£8.51,36% Off,5.0,4,-0.7088650074064876,8.047189562170502
laptops,UGreen CM311 4K@60Hz HDMI Switch with 3.3FT HDMI Cable 2 in 1 Out/1 in 2 Out Bidirectional HDMI Splitter Switcher for HDTV Monitor Projector Laptop Switch,https://www.banggood.com/UGreen-CM311-4K-at-60Hz-HDMI-Switch-with-3_3FT-HDMI-Cable-2-in-1-Out-or-1-in-2-Out-Bidirectional-HDMI-Splitter-Switcher-for-HDTV-Monitor-Projector-Laptop-Switch-p-1982771.html?cur_warehouse=CN&rmmds=search,12.38,£27.86,56% Off,5.0,6,-0.42088641898775764,9.729550745276565
